chr1	start1	end1	chr2	start2	end2	pets	chr	start	end	dup_sum_pets	gene_ID_sum_pets	percentage	score	rank_gene	gene	rank_enhancer	enhancer
chr1	201974819	201989272	chr1	202081583	202084392	415	chr1	201970000	202085000	2825	3167	0.892011367224503	2519.93211240922	1	ELF3	2	chr1:201974819-201989272
chr1	94882201	94885322	chr1	95070390	95074585	3	chr1	95020000	95140000	3	33	0.0909090909090909	0.272727272727273	3	ABCD3	1	chr1:94882201-94885322
chr1	155041903	155044329	chr1	155105622	155110285	11	chr1	154975000	155130000	29	65	0.446153846153846	12.9384615384615	7	SLC50A1	2	chr1:155041903-155044329
chr1	155066566	155068587	chr1	155105622	155110285	18	chr1	154975000	155130000	29	65	0.446153846153846	12.9384615384615	7	SLC50A1	1	chr1:155066566-155068587
chr1	155041903	155044329	chr1	155105622	155110285	11	chr1	154975000	155130000	29	65	0.446153846153846	12.9384615384615	7	SLC50A1	2	chr1:155041903-155044329
chr1	155066566	155068587	chr1	155105622	155110285	18	chr1	154975000	155130000	29	65	0.446153846153846	12.9384615384615	7	SLC50A1	1	chr1:155066566-155068587
chr1	155971101	155977214	chr1	156715606	156722157	3	chr1	155975000	156105000	14	303	0.0462046204620462	0.646864686468647	14	HDGF	3	chr1:155971101-155977214
chr1	156097714	156100747	chr1	156715606	156722157	6	chr1	155975000	156105000	14	303	0.0462046204620462	0.646864686468647	14	HDGF	1	chr1:156097714-156100747
chr1	156071274	156077316	chr1	156715606	156722157	5	chr1	155975000	156105000	14	303	0.0462046204620462	0.646864686468647	14	HDGF	2	chr1:156071274-156077316
chr1	156465444	156467578	chr1	156715606	156722157	3	chr1	156345000	156475000	19	303	0.0627062706270627	1.19141914191419	6	HDGF	2	chr1:156465444-156467578
chr1	156461661	156463535	chr1	156715606	156722157	3	chr1	156345000	156475000	19	303	0.0627062706270627	1.19141914191419	6	HDGF	2	chr1:156461661-156463535
chr1	156425712	156428759	chr1	156715606	156722157	13	chr1	156345000	156475000	19	303	0.0627062706270627	1.19141914191419	6	HDGF	1	chr1:156425712-156428759
chr1	33223762	33227777	chr1	33427492	33431156	5	chr1	33135000	33370000	5	90	0.0555555555555556	0.277777777777778	8	RNF19B	1	chr1:33223762-33227777
chr1	154942720	154949651	chr1	154988648	154991263	45	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	1	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155041903	155044329	35	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	2	chr1:154942720-154949651
chr1	154942720	154949651	chr1	154994580	155000099	14	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	5	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155015043	155018443	15	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	4	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155009982	155012250	18	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	3	chr1:154942720-154949651
chr1	154942720	154949651	chr1	154988648	154991263	45	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	1	chr1:154942720-154949651
chr1	154942720	154949651	chr1	154994580	155000099	14	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	5	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155015043	155018443	15	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	4	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155009982	155012250	18	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	3	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155041903	155044329	35	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	2	chr1:154942720-154949651
chr1	33115625	33117763	chr1	33223762	33227777	12	chr1	33135000	33370000	12	39	0.307692307692308	3.69230769230769	5	RBBP4	1	chr1:33115625-33117763
chr1	33115625	33117763	chr1	33223762	33227777	12	chr1	33135000	33370000	12	39	0.307692307692308	3.69230769230769	5	RBBP4	1	chr1:33115625-33117763
chr1	155041903	155044329	chr1	155277914	155280164	3	chr1	154975000	155130000	3	43	0.0697674418604651	0.209302325581395	13	FDPS	1	chr1:155041903-155044329
chr1	155041903	155044329	chr1	155277914	155280164	3	chr1	154975000	155130000	3	43	0.0697674418604651	0.209302325581395	13	FDPS	1	chr1:155041903-155044329
chr1	225996967	226001879	chr1	226163040	226164545	3	chr1	226130000	226190000	3	49	0.0612244897959184	0.183673469387755	1	EPHX1	1	chr1:225996967-226001879
chr1	156071274	156077316	chr1	156694979	156699097	3	chr1	155975000	156105000	3	179	0.0167597765363128	0.0502793296089385	18	RRNAD1	1	chr1:156071274-156077316
chr1	156425712	156428759	chr1	156694979	156699097	3	chr1	156345000	156475000	3	179	0.0167597765363128	0.0502793296089385	13	RRNAD1	1	chr1:156425712-156428759
chr1	200859596	200867837	chr1	202014365	202019138	7	chr1	201970000	202085000	22	646	0.0340557275541796	0.74922600619195	7	INAVA	1	chr1:200859596-200867837
chr1	200859596	200867837	chr1	202038246	202043332	3	chr1	201970000	202085000	22	646	0.0340557275541796	0.74922600619195	7	INAVA	3	chr1:200859596-200867837
chr1	200859596	200867837	chr1	202053373	202056915	6	chr1	201970000	202085000	22	646	0.0340557275541796	0.74922600619195	7	INAVA	2	chr1:200859596-200867837
chr1	200859596	200867837	chr1	202081583	202084392	6	chr1	201970000	202085000	22	646	0.0340557275541796	0.74922600619195	7	INAVA	2	chr1:200859596-200867837
chr1	32857708	32861450	chr1	33223762	33227777	4	chr1	33135000	33370000	4	7	0.571428571428571	2.28571428571429	6	BSDC1	1	chr1:32857708-32861450
chr1	32857708	32861450	chr1	33223762	33227777	4	chr1	33135000	33370000	4	7	0.571428571428571	2.28571428571429	6	BSDC1	1	chr1:32857708-32861450
chr1	32857708	32861450	chr1	33223762	33227777	4	chr1	33135000	33370000	4	7	0.571428571428571	2.28571428571429	6	BSDC1	1	chr1:32857708-32861450
chr1	156022180	156026030	chr1	156097714	156100747	22	chr1	155975000	156105000	86	125	0.688	59.168	3	LAMTOR2	2	chr1:156022180-156026030
chr1	156022180	156026030	chr1	156071274	156077316	21	chr1	155975000	156105000	86	125	0.688	59.168	3	LAMTOR2	3	chr1:156022180-156026030
chr1	155971101	155977214	chr1	156022180	156026030	28	chr1	155975000	156105000	86	125	0.688	59.168	3	LAMTOR2	1	chr1:155971101-155977214
chr1	156022180	156026030	chr1	156055193	156057247	15	chr1	155975000	156105000	86	125	0.688	59.168	3	LAMTOR2	4	chr1:156022180-156026030
chr1	156022180	156026030	chr1	156391025	156393588	3	chr1	156345000	156475000	3	125	0.024	0.072	12	LAMTOR2	1	chr1:156022180-156026030
chr1	21995277	21997136	chr1	22299275	22302053	3	chr1	22050000	22440000	3	3	1	3	4	RAP1GAP	1	chr1:21995277-21997136
chr1	33166753	33170146	chr1	33223762	33227777	9	chr1	33135000	33370000	9	9	1	9	4	SYNC	1	chr1:33166753-33170146
chr1	155945142	155955236	chr1	156071274	156077316	23	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	3	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156066063	156067759	7	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	5	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156097714	156100747	24	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	2	chr1:155945142-155955236
chr1	155945142	155955236	chr1	155971101	155977214	85	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	1	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156055193	156057247	8	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	4	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156150938	156153586	6	chr1	156130000	156225000	6	432	0.0138888888888889	0.0833333333333333	4	ARHGEF2	1	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156055193	156057247	8	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	4	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156071274	156077316	23	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	3	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156097714	156100747	24	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	2	chr1:155945142-155955236
chr1	155945142	155955236	chr1	155971101	155977214	85	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	1	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156150938	156153586	6	chr1	156130000	156225000	6	432	0.0138888888888889	0.0833333333333333	4	ARHGEF2	1	chr1:155945142-155955236
chr1	155945142	155955236	chr1	156066063	156067759	7	chr1	155975000	156105000	147	432	0.340277777777778	50.0208333333333	4	ARHGEF2	5	chr1:155945142-155955236
chr1	155041903	155044329	chr1	155212621	155215129	3	chr1	154975000	155130000	3	45	0.0666666666666667	0.2	14	GBA	1	chr1:155041903-155044329
chr1	95006461	95008788	chr1	95044839	95046107	8	chr1	95020000	95140000	8	8	1	8	1	F3	1	chr1:95006461-95008788
chr1	206642387	206647082	chr1	207082047	207086691	3	chr1	207070000	207170000	3	21	0.142857142857143	0.428571428571429	3	IKBKE	1	chr1:206642387-206647082
chr1	206642387	206647082	chr1	207082047	207086691	3	chr1	207070000	207170000	3	21	0.142857142857143	0.428571428571429	3	IKBKE	1	chr1:206642387-206647082
chr1	201473866	201477325	chr1	202025720	202028260	3	chr1	201970000	202085000	3	89	0.0337078651685393	0.101123595505618	12	CSRP1	1	chr1:201473866-201477325
chr1	201473866	201477325	chr1	202025720	202028260	3	chr1	201970000	202085000	3	89	0.0337078651685393	0.101123595505618	12	CSRP1	1	chr1:201473866-201477325
chr1	32401950	32406205	chr1	33223762	33227777	3	chr1	33135000	33370000	3	274	0.0109489051094891	0.0328467153284672	9	PTP4A2	1	chr1:32401950-32406205
chr1	32401950	32406205	chr1	33223762	33227777	3	chr1	33135000	33370000	3	274	0.0109489051094891	0.0328467153284672	9	PTP4A2	1	chr1:32401950-32406205
chr1	156425712	156428759	chr1	156674091	156677607	5	chr1	156345000	156475000	8	299	0.0267558528428094	0.214046822742475	8	CRABP2	1	chr1:156425712-156428759
chr1	156391025	156393588	chr1	156674091	156677607	3	chr1	156345000	156475000	8	299	0.0267558528428094	0.214046822742475	8	CRABP2	2	chr1:156391025-156393588
chr1	154942720	154949651	chr1	154994580	155000099	14	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	5	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155041903	155044329	35	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	2	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155009982	155012250	18	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	3	chr1:154942720-154949651
chr1	154942720	154949651	chr1	154988648	154991263	45	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	1	chr1:154942720-154949651
chr1	154942720	154949651	chr1	155015043	155018443	15	chr1	154975000	155130000	127	204	0.622549019607843	79.0637254901961	4	SHC1	4	chr1:154942720-154949651
chr1	154988648	154991263	chr1	155153021	155165275	6	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	2	chr1:154988648-154991263
chr1	155041903	155044329	chr1	155153021	155165275	19	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	1	chr1:155041903-155044329
chr1	155153021	155165275	chr1	156097714	156100747	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155153021	155165275	chr1	156071274	156077316	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	154994580	155000099	chr1	155153021	155165275	4	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	3	chr1:154994580-155000099
chr1	155153021	155165275	chr1	155971101	155977214	3	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	2	chr1:155153021-155165275
chr1	154988648	154991263	chr1	155153021	155165275	6	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	2	chr1:154988648-154991263
chr1	154994580	155000099	chr1	155153021	155165275	4	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	3	chr1:154994580-155000099
chr1	155153021	155165275	chr1	155971101	155977214	3	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	2	chr1:155153021-155165275
chr1	155153021	155165275	chr1	156071274	156077316	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155153021	155165275	chr1	156097714	156100747	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155041903	155044329	chr1	155153021	155165275	19	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	1	chr1:155041903-155044329
chr1	155153021	155165275	chr1	155971101	155977214	3	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	2	chr1:155153021-155165275
chr1	155153021	155165275	chr1	156071274	156077316	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155153021	155165275	chr1	156097714	156100747	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155041903	155044329	chr1	155153021	155165275	19	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	1	chr1:155041903-155044329
chr1	154988648	154991263	chr1	155153021	155165275	6	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	2	chr1:154988648-154991263
chr1	154994580	155000099	chr1	155153021	155165275	4	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	3	chr1:154994580-155000099
chr1	154994580	155000099	chr1	155153021	155165275	4	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	3	chr1:154994580-155000099
chr1	154988648	154991263	chr1	155153021	155165275	6	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	2	chr1:154988648-154991263
chr1	155041903	155044329	chr1	155153021	155165275	19	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	1	chr1:155041903-155044329
chr1	155153021	155165275	chr1	156071274	156077316	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155153021	155165275	chr1	155971101	155977214	3	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	2	chr1:155153021-155165275
chr1	155153021	155165275	chr1	156097714	156100747	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155041903	155044329	chr1	155153021	155165275	19	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	1	chr1:155041903-155044329
chr1	154988648	154991263	chr1	155153021	155165275	6	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	2	chr1:154988648-154991263
chr1	155153021	155165275	chr1	155971101	155977214	3	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	2	chr1:155153021-155165275
chr1	154994580	155000099	chr1	155153021	155165275	4	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	3	chr1:154994580-155000099
chr1	155153021	155165275	chr1	156097714	156100747	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155153021	155165275	chr1	156071274	156077316	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	154988648	154991263	chr1	155153021	155165275	6	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	2	chr1:154988648-154991263
chr1	155041903	155044329	chr1	155153021	155165275	19	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	1	chr1:155041903-155044329
chr1	154994580	155000099	chr1	155153021	155165275	4	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	3	chr1:154994580-155000099
chr1	155153021	155165275	chr1	156097714	156100747	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155153021	155165275	chr1	156071274	156077316	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155153021	155165275	chr1	155971101	155977214	3	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	2	chr1:155153021-155165275
chr1	155153021	155165275	chr1	155971101	155977214	3	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	2	chr1:155153021-155165275
chr1	155153021	155165275	chr1	156071274	156077316	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155153021	155165275	chr1	156097714	156100747	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155041903	155044329	chr1	155153021	155165275	19	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	1	chr1:155041903-155044329
chr1	154994580	155000099	chr1	155153021	155165275	4	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	3	chr1:154994580-155000099
chr1	154988648	154991263	chr1	155153021	155165275	6	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	2	chr1:154988648-154991263
chr1	155153021	155165275	chr1	155971101	155977214	3	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	2	chr1:155153021-155165275
chr1	154988648	154991263	chr1	155153021	155165275	6	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	2	chr1:154988648-154991263
chr1	154994580	155000099	chr1	155153021	155165275	4	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	3	chr1:154994580-155000099
chr1	155041903	155044329	chr1	155153021	155165275	19	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	1	chr1:155041903-155044329
chr1	155153021	155165275	chr1	156071274	156077316	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	155153021	155165275	chr1	156097714	156100747	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	154988648	154991263	chr1	155153021	155165275	6	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	2	chr1:154988648-154991263
chr1	155153021	155165275	chr1	156097714	156100747	4	chr1	155975000	156105000	11	183	0.0601092896174863	0.66120218579235	13	MUC1	1	chr1:155153021-155165275
chr1	154994580	155000099	chr1	155153021	155165275	4	chr1	154975000	155130000	29	183	0.158469945355191	4.59562841530055	8	MUC1	3	chr1:154994580-155000099
